AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
Microsoft.LockApp_10.0.22000.1_neutral__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:20:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 59993, b000000000, 0, 1463, 0, 74010, 0, 0, 0, 0, 0, 7, 715, 75473
Microsoft.Windows.StartMenuExperienceHost_10.0.22000.778_neutral_neutral_cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
MicrosoftWindows.Client.CBS_1000.22000.1098.0_x64__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.WindowsTerminal_1.15.2875.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
microsoft.windowscommunicationsapps_16005.14326.20970.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 16, 0, 0, 39, 0, 0, 0, 0, 0, 0, 55
Microsoft.XboxGamingOverlay_5.822.9161.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.LockApp_10.0.22000.1_neutral__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
Microsoft.Windows.Photos_2022.31070.26005.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
Microsoft.Windows.StartMenuExperienceHost_10.0.22000.778_neutral_neutral_cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 25232, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
microsoft.windowscommunicationsapps_16005.14326.20970.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 25232, b000000000, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 44, 44
Microsoft.LockApp_10.0.22000.1_neutral__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 25232, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.Windows.Photos_2022.31070.26005.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 25232, b000000000, 0, 910, 0, 0, 2, 0, 0, 0, 0, 405, 173, 912
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
System Interrupts, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 9343, 5642, 0, 0, 0, 0, 0, 0, 0, 0, 14985
System, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 26810, 0, 0, 1262, 1373, 0, 0, 0, 28, 3, 29445
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\hpanalyticscomp.inf_amd64_29c6c876bdaf5af9\x64\TouchpointAnalyticsClientService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\services.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 127, 0, 0, 0, 0, 0, 0, 0, 70, 0, 127
\Device\HarddiskVolume4\Program Files\NordUpdater\NordUpdateService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138
\Device\HarddiskVolume4\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 143, 0, 0, 0, 0, 0, 0, 0, 100, 0, 143
\Device\HarddiskVolume4\Program Files (x86)\Razer\Razer Services\GMS3\GameManagerService3.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 534, 0, 0, 0, 0, 0, 0, 0, 0, 1, 534
\Device\HarddiskVolume4\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume4\Program Files\NordVPN\nordvpn-service.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 947
\Device\HarddiskVolume4\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 283, 0, 0, 44, 709, 0, 0, 0, 0, 69, 1036
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 39, 0, 0, 12, 0, 0, 0, 0, 38, 0, 51
\Device\HarddiskVolume4\ProgramData\Microsoft\Windows Defender\Platform\4.18.2209.7-0\MsMpEng.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 12602, 0, 0, 10, 0, 0, 0, 0, 271, 0, 12612
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [gpsvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\hpcustomcapcomp.inf_amd64_1d0e377969841bd2\x64\SysInfoCap.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [DsmSvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 11, 0, 0, 0, 93, 0, 0, 0, 0, 0, 104
\Device\HarddiskVolume4\Windows\System32\svchost.exe [osprivacy] [camsvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 76, 0, 0, 2, 0, 0, 0, 0, 98, 0, 78
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [SysMain], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 3512, 0, 0, 44, 0, 0, 0, 0, 0, 0, 3556
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [SENS], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\lsass.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 130, 0, 0, 0, 0, 0, 0, 0, 88, 0, 130
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\hpcustomcapcomp.inf_amd64_1d0e377969841bd2\x64\SysInfoCap.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 6
\Device\HarddiskVolume4\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
\Device\HarddiskVolume4\Windows\System32\SynTPEnhService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\wlanext.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\AggregatorHost.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
\Device\HarddiskVolume4\Program Files (x86)\Razer\Razer Cortex\CortexLauncherService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287
Registry, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 61, 0, 0, 203, 0, 0, 0, 0, 0, 0, 264
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_9de8154b682af864\igfxCUIService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [ShellHWDetection], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [LanmanServer], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
\Device\HarddiskVolume4\Windows\SysWOW64\XtuService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [AudioEndpointBuilder], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [NcbService], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Program Files (x86)\Razer\Razer Services\Razer Central\RazerCentralService.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [wsappx] [AppXSvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume4\Windows\System32\CxAudioSvc.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [UserManager], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34
\Device\HarddiskVolume4\Windows\System32\wbem\unsecapp.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\hpcustomcapcomp.inf_amd64_1d0e377969841bd2\x64\SysInfoCap.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [TokenBroker], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 32, 0, 0, 0, 0, 0, 0, 0, 23, 3, 32
\Device\HarddiskVolume4\Windows\System32\SECOMN64.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
EMI_RAPL_Package0_PKG, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000001, 0, 0, 0, 0, 0, 0, 0, 0, 519348, 0, 0, 519348
EMI_RAPL_Package0_DRAM, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000001, 0, 0, 0, 0, 0, 0, 0, 0, 113742, 0, 0, 113742
EMI_RAPL_Package0_PP0, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000001, 0, 0, 0, 0, 0, 0, 0, 0, 393121, 0, 0, 393121
EMI_RAPL_Package0_PP1, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000001, 0, 0, 0, 0, 0, 0, 0, 0, 5640, 0, 0, 5640
Microsoft.LockApp_10.0.22000.1_neutral__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:12:23:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 25232, b000000000, 0, 31, 0, 42497, 1, 0, 0, 0, 0, 0, 1, 42529
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [Appinfo], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [lfsvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
MemCompression, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 3376, 0, 0, 542, 0, 0, 0, 0, 0, 0, 3918
\Device\HarddiskVolume4\Windows\System32\SearchIndexer.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 69, 0, 0, 0, 0, 0, 0, 0, 9, 0, 69
\Device\HarddiskVolume4\Windows\System32\svchost.exe [wsappx] [ClipSVC], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 45, 0, 0, 6, 0, 0, 0, 0, 0, 0, 51
\Device\HarddiskVolume4\Windows\UUS\amd64\MoUsoCoreWorker.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume4\Windows\System32\SgrmBroker.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [UsoSvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [StorSvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\SearchProtocolHost.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 34768, b000000000, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 1, 62
\Device\HarddiskVolume4\Windows\System32\SearchFilterHost.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 46, 0, 0, 7, 0, 0, 0, 0, 0, 1, 53
\Device\HarddiskVolume4\ProgramData\Microsoft\Windows Defender\Platform\4.18.2209.7-0\MpCopyAccelerator.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 34768, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [XblAuthManager], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\provtool.exe, S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 34768, b000000000, 0, 60, 0, 0, 52, 0, 0, 0, 0, 0, 0, 112
\Device\HarddiskVolume4\Windows\System32\svchost.exe [defragsvc], S-1-5-18, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 94772, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 34768, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 1333, 0, 0, 2, 0, 0, 0, 0, 0, 74, 1335
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalService] [PhoneSvc], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 59, 0, 0, 0, 0, 0, 0, 0, 1, 0, 59
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 2, 227
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [EventLog], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 105, 0, 0, 43, 0, 0, 0, 0, 0, 0, 148
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 154776, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [TimeBrokerSvc], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 120008, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalService] [FontCache], S-1-5-19, 2022-10-17:12:23:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
